,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
11,0.658744139285307,0.11857796717847253,-1.1967577173080635,1.7243293558754966,0.22639765273180734,1.040334163470493,-1.0967360824892889,-1.588622250438566,0.6248439370337616,1.0
12,1.3962445468954032,-0.9386222534642257,-1.2250453215122725,-0.3098250581373291,1.0575441864859516,-0.07105911620211262,-0.2658561211614783,0.41237208060014596,-0.36361542309771494,0.0
13,-0.9251944753353276,-0.25516202126509924,1.5407130108662699,1.0979352193546488,-0.3253399966511719,-2.0981586574327666,0.2405449869039289,0.0015806566932525057,-2.058547879999564,0.0
14,3.213792165964493,3.0832943707348277,-0.5696443874383837,-0.7699122561039611,0.10388912003001495,-0.3192900018445478,-0.04751940960030382,-0.1260520361818552,0.353736562678516,0.0
15,-0.6120355939225338,1.345563704566376,-1.7909078385745805,1.5501757512234207,2.396600774016104,-0.8866659011853122,-0.5772834856732713,1.0546056595698483,-0.5331805826226618,1.0
16,0.05549885145683908,-0.440085480367825,-0.5309583535935042,-0.18740259722179506,0.09633168341265957,0.8562910171180734,-0.8177277939502668,1.2188746162208908,-0.5123645357295815,0.0
17,-1.950015002103498,-2.437579669539443,-0.5675094156105409,0.9546324961562341,-0.30550000448067094,-0.809404619510658,-1.9584547614570749,0.2874211721957605,0.4430130180781006,0.0
18,-2.177223468578157,-0.5514884674674209,0.5783430094573501,-0.39553799162591313,-0.12037377609288058,-0.749582117884306,-0.5743152245603673,0.46464906298907865,-0.9945003830640097,0.0
19,0.6704461279264683,-0.9020467746722555,-0.449918738072211,-0.1551691180084176,0.08050034334164938,2.1583661096423343,0.6425696007900089,-0.6755502559489376,0.1201761371375305,0.0
20,-0.805189564668592,2.7758094817246843,-2.098111249681278,-1.8932136142481808,1.5829371517523183,0.25861858858213405,-2.4150882350314573,-1.0779141425156673,-0.6905163891143195,1.0
21,0.08713035456450369,-1.5726066022720344,-0.8625652266936611,-0.8071619995372197,0.5375096480076459,-1.6709814850057092,-1.6221580444356247,0.07533808834111701,2.4505528572566995,1.0
22,0.44453390290592626,-0.42670553932974903,-0.27056394395417926,1.080356830423061,1.3261564326825412,0.7764294985013731,-1.6452506794980502,-0.5321879169806661,-0.5461920561875903,0.0
23,1.3717035321647715,-0.053872836185937634,-1.4322373088263252,-0.5790441046198407,0.3208751406824646,1.6869874974834334,-0.16648957330670172,0.5031025509879341,-0.8727826183319847,0.0
24,0.19277659919107124,1.0693007052311259,0.8046510177317011,0.5054614648567375,1.1273253777404806,-0.45586738714844594,-0.11216571351421074,-1.679972537272839,-0.2815716150470499,1.0
25,-0.22721512483498096,1.3843131190720894,-0.46817692019925505,1.6737731357126027,-0.32353627658894785,0.18127240816610501,-0.19883918653176744,-0.2630201093054667,0.03539790659080914,0.0
26,-0.062304445640795174,-0.9034478213808939,-0.3946223966409707,-0.31551287903380304,0.5301717429523684,-1.138918787374332,-0.5175805134548677,-1.121192388166769,-0.5596500792921718,0.0
27,-0.9301520059088095,0.590891680083384,-0.6985878535095151,0.23847891650743994,0.12907862578193208,-0.6625882435412412,1.1308094763626333,0.6929154897624451,-0.17891699708286882,1.0
28,0.9995564186505818,0.02949486289370274,-0.7054701602019537,-1.400182660784635,-0.616598776537279,0.4760390069164127,1.3894530718502391,-1.636692300333862,-0.590348672286409,0.0
29,-0.13283484970983528,0.028183007397711568,-0.2882462138755585,0.7426652652444137,0.5781294945982048,-0.5764721162661396,1.2368824529043914,-0.04310989935524317,0.2580601665193819,0.0
30,-0.10435587712178629,0.9770728036201909,1.144868638054836,-0.09687399841028284,-0.545626035996011,-1.4397869999972865,1.5374830397840407,-0.7580229126342828,1.9659096146765556,1.0
31,0.45072720205781447,0.9993357076848257,-0.011139738992545674,0.3929158765272548,-0.3727867154241459,-0.34134902070358203,1.2252613937541497,-1.584152531130852,0.43021474351130334,1.0
32,-1.4141012638647186,2.154879178434274,-1.162357878366545,1.0949595921979498,0.21967753757370692,-0.10831637124645611,0.31819140048009975,-2.730050315845981,1.378665506262012,0.0
33,-0.6458205492033214,1.2553972536614644,-0.19059135955294723,0.8337560924592516,0.02983993617345954,-1.668321550632936,1.5533730884385732,1.6739855886831463,-1.0099712269169276,0.0
34,3.0233400151403713,0.21690786589588676,-0.7948860395216817,0.434887289213017,0.14789077489164262,0.25767192360081487,2.279715720811192,-0.2866502386823622,-0.6333399430226029,0.0
35,0.07715304303310405,1.3015672316925475,-0.7579687088610382,1.0040954396187305,1.5998107413311136,-0.7561921340164836,-0.017190450534724788,0.2742187833755231,-0.6860699099482687,1.0
36,-0.19567633308344434,0.125384716934035,2.1022208937618565,-0.2220636632718382,-1.925256999714666,-1.766298590717942,0.21443020203684965,-0.4694943360460291,0.04167189574312855,0.0
37,0.4478865939405351,-0.8575808845721193,-0.881939379887339,-1.1521568124042738,0.1648969147502913,-0.058013864697217206,-2.0666538588964682,0.0776794057261904,0.08558147892185242,1.0
38,-0.47747927551037433,1.4657947583049815,-0.936281472682076,1.282495017523313,0.1755128110088055,-0.27940070735057254,-0.5220184762543539,-0.4590125473581333,0.22673102864611852,0.0
39,0.9958723676253678,0.1057831129368992,-1.3997821682903098,-0.9050390069781435,0.2660591084970513,1.049561576813462,-0.726189091489117,-0.020949468860380446,0.7916696264681121,0.0
40,0.19257682552064506,-0.529729181165456,-1.9680066720209948,-0.8798601712634916,1.2179260101362528,1.1277995440573205,0.052055562648827436,0.1441424701974627,-2.0075654807011847,0.0
41,1.368323091902687,0.9055993379889455,-0.24154955624387042,-0.866425050242782,1.4457719566004723,0.17736539846761915,-0.7582797915042848,0.00020844429189028311,1.65256496235057,0.0
42,-2.255828531913472,-0.6959256303618452,0.055508921077452915,3.442776261643808,-1.2322309919444148,2.14344683370806,-1.7930075495545537,-1.0464261041288794,1.8702626217284657,0.0
43,-0.19707588955634367,0.3033983835469762,2.116893056008636,1.055034790813673,-0.37254891810930646,0.5171197025901857,0.09395618818803929,0.31704362911293194,1.9012954432497866,0.0
44,-1.4415789365814837,0.5483961310018649,0.7033480393492252,1.7403093439650839,0.08547889583601209,-0.631697258544332,0.3951661821128355,-0.2998375364622906,-0.5993851510356686,0.0
45,-0.1479871701498248,0.24978344679249306,-0.17481842438563533,1.6528494602585886,1.4728506530667516,-0.4513521395189967,-0.5900837156824467,-1.0593468047589174,-1.0637644330702287,0.0
46,-1.504123357345799,-0.31676525005774386,-0.3382697890865315,-0.0389497200724999,0.6966688945625581,1.8687905630439712,-1.8182565920879665,0.42357407790107976,-0.4751599925657559,0.0
47,0.13665371638030482,-0.051891126727352826,-0.43468503239837786,-0.6188390781165287,0.2979726305701768,-0.29046582066385646,0.3818243164560347,0.6634677627178105,1.2031243058029997,0.0
48,0.547263737465365,-0.6650960597886084,-1.3221313527152287,0.3427905714822526,0.45319893658812727,0.5664143159195326,0.12790356322457555,-0.3454370546190072,-1.1211675837985355,0.0
49,-1.8887594872317712,0.33654865688140106,-0.09990861360428753,-0.1694750223591955,-0.8164687997465243,0.7691279015143204,-0.22398971748653468,-0.06730237576297471,-0.3047891495698074,0.0
50,1.132045367993388,-0.1537666590470448,-0.036885559046721,-1.4713593913622869,1.4607514114875255,0.11536790540899032,-0.7203179402476472,-0.6478355085271191,-0.18201393705412428,0.0
51,0.6700428382042417,-0.681242876441059,-1.070550921197054,0.11077335636551229,-0.012092535014905866,2.01775198509721,0.19502901126584826,-1.6801852903408034,-0.4584255548328351,0.0
52,-0.28616988409288413,0.5610656555764512,-0.6373130921488562,-0.29522111509421006,-0.80323126723191,0.999754648705487,-0.6883496094761407,-3.0262749894907497,0.9223791580579359,1.0
53,-1.7749369740818335,-2.3465851524018717,-0.34031228408603853,2.8834418570723015,0.05908838283479357,-1.207698155219441,0.21344126537332384,-1.065324340224595,0.04464899103204009,0.0
54,1.4905389773621822,0.205100768571311,0.11304265375186345,-0.42286759924451345,-1.000587579520963,-0.6563025456212394,0.6717740150319683,0.799629258263219,-1.110458980223188,0.0
55,-0.985464687086146,-0.7671409402635799,-0.49584266854048714,-0.9504858654990112,0.24752167406682238,0.49728074070537437,-0.11996353629816202,-0.4383991248714283,0.5017111612413502,0.0
56,0.0649563607037842,-1.036103657808755,1.9933601874421296,-1.062582113163991,-0.9147259351568927,0.9984969963304579,0.7198790689067479,7.141792329529911e-05,0.7020284668749203,1.0
57,1.1588326194423508,0.35665213419719616,0.533007518070099,0.06646622599454706,-0.13458084459161868,0.052174830754214606,-2.1726258701478085,1.3783708953623097,-1.3836223290013028,0.0
58,2.1140570170917683,0.6588359731947768,-0.4473361367006172,0.957823510740336,0.4255922063103141,-1.1113731023264537,1.6064251373006424,1.0308055417011,0.7355818111168548,1.0
59,0.29752381986813187,0.41903235501432246,-0.5907784323459642,-0.3410390528566754,0.2931398979134306,-1.3667685800103984,1.7335897153396105,0.0005754549631369597,-0.8804306237981817,1.0
60,-0.25528518905259795,-2.466292607317981,2.7271265857148603,-1.1366124811345264,2.8425766516310205,-0.05144294615458545,-1.047941883545544,-0.798752809043643,0.2984840820332163,0.0
61,0.04935369246464476,1.2787856409666651,0.7603766947124798,-0.18845354852853635,1.4258974750333018,-1.1628282867575428,-0.9607648416366177,-0.015341434172087012,1.5192981631546993,0.0
62,-0.12765308887601182,0.5510730820104366,-0.18007471468612277,1.1928284980431052,-0.3469155741012101,-1.4746670964556732,-0.5351851989338099,0.8327040359902453,0.9125651595858831,1.0
63,0.9218895810085039,1.372290727651248,0.8214135328723255,-0.8294345651860486,-0.5526995207701842,-1.2054791335965267,1.253882299585755,1.134212103379342,-0.18612592104399095,1.0
64,0.754232334014352,-0.4156405232196865,-0.35738065630989746,-0.28240355195183425,0.35980358286283326,-1.1526683075965733,1.2638442387771165,0.019092066330424946,0.3143534600220886,0.0
65,0.3390300156166016,-0.48113451710463084,-1.1488473440099716,-1.3306318842466347,-0.16045454895083042,2.3676671472373454,-0.2019045774780361,-1.6997983419099287,0.6065212609656623,0.0
66,-0.06398896042986257,-0.6429727003189056,1.5473049320214993,-1.0091643612351424,-1.206817035034208,-0.31029854453521305,-1.2091628787190143,0.0023360915585071023,1.6122899165287028,1.0
67,0.6683499835443689,-2.165289606343866,0.20901671614585296,1.0298469995822168,-0.44819046205932006,-0.34401647772716015,0.32642801490140383,-0.23243203822382982,0.3832550302862915,1.0
68,0.42899939817382865,0.45841396019648584,-0.07879981826051248,-0.0803590002602325,-1.786146480755209,0.8612534753850739,-0.8538939193285846,1.1680337536804544,1.2492122469747138,1.0
69,-0.6354982883910564,0.8959004122303319,0.2963692318063064,-0.2546847026815982,-0.979657813375061,0.04352661080345794,0.09782418225195723,0.29170576748107857,-0.3579942785966716,0.0
70,-0.6155836430704575,0.02891134861426175,1.9971334653095123,1.7306781871476706,-1.2588253174919783,-1.318432396039648,-0.8088093756868907,3.3565617259178238,0.7872413230203595,0.0
71,0.061784762234515574,0.4985420824957256,1.2119644358146313,-0.5129884561970447,-0.24415368561510042,0.7997241178698512,-0.471704150901429,-0.5087151608369177,1.287252756372893,1.0
72,0.12261305306105785,0.0018401242549632756,2.511869289528188,-1.1513810205523267,-2.019970047059015,-1.2589493661558984,-1.8660247210016923,0.18719032866040786,0.7042762383764074,1.0
73,-0.9877374843225637,-1.6123926172092067,0.01610713437435692,1.3281458752422846,0.9431691858659527,0.13514488680760195,-0.8125489857021682,-0.873374673348905,0.21773086509478093,0.0
74,0.1921388391423003,-0.943687209322829,1.177931005091744,0.26965115726392747,-0.20306813360670561,-0.009869265006227833,0.42089093173310943,0.77313552204091,-0.3939487949564576,0.0
75,0.06808295353035763,-1.61862584332933,-0.6628829960984498,-0.5517996547570017,0.12210357122095701,0.9569621240878688,1.6503617254787724,0.00042822722893662643,-0.6589213364330766,1.0
76,0.09955774403025032,-0.3817830396535606,-0.9928469824327844,1.3317550320219047,0.029281233329570486,0.5096158244237271,1.6492637642463766,0.8572401745826366,0.5483487374013882,0.0
77,-0.4220105986176505,-0.10915294396686187,-0.28581341134014077,0.32572611908075244,-0.5242325981124312,-0.5744017672952579,-0.40612641748002665,0.5916337487607329,-0.7040860543313371,1.0
78,0.6295223716552516,0.03633838183286808,0.11501005291983299,1.5905744591231372,-0.30433914544825574,-0.37600708733733784,-0.2706253586940441,0.15435226930261758,-0.9902289349251523,1.0
79,-0.04221558510723856,1.5890541605734396,0.45973877415019143,0.40834706485107497,0.028300036343049704,-0.277007446232122,-1.0184727614954656,0.5599677949653994,0.8225905565904601,1.0
80,0.6438499266408002,0.1229659795411864,-1.0340172687018165,-0.26162926174873485,0.6270600462166871,-0.3972616115643353,-0.958537691984636,-1.4238750069319561,-1.2050259124190112,0.0
81,-0.2969951542762327,-0.745200032682384,-0.8204636185210897,-0.023098518256758606,0.121261116315826,-0.2515172836450147,0.4422103151975192,-0.48944944446895267,0.45102294108132635,0.0
82,-0.04885760548089699,0.27570212337250455,0.5630559983374652,-1.9172749368420214,-0.9828284893693665,1.1062941965782154,-1.5866526019818084,-1.1483404541142872,0.11588445152111154,1.0
83,0.530475360782044,-0.3803815549414739,-0.39619021184716396,0.18279878895818105,0.07000430921424851,-0.7608717135936085,1.0339574250887646,-4.1072750338590405,0.3073748133573183,0.0
84,-0.9336923780459919,-1.6536290576790158,0.26046333579702924,1.7862670921950818,-0.37762768665122637,1.0593494819164568,2.8860173297056377,0.6661741621365551,-0.17430653091743867,1.0
85,-1.4210138371883578,-1.0450290309352843,0.6456191928614068,0.3983759852427719,-0.44154630763723124,0.829007295783278,0.013474164231474564,0.673157773457383,-3.1780463597017845,0.0
86,-2.1431194427298936,0.46071871001357,-0.8421819118870338,0.27411100470287814,-0.1951696625769183,-0.6782227821409806,2.320542906305346,-1.914680308211716,-1.0469187033928,0.0
87,0.05842840690077627,0.042236949797662314,-0.5616701638110232,0.3371245185381826,-0.13017218046787252,1.839436631157887,-0.7216101332415065,0.17059683587332622,0.5141992290101731,0.0
88,-1.4032400521760782,0.5851830475459526,-1.3877878752152717,-0.10126805201082424,1.248295550885364,1.2511047197040797,0.03342742054403365,-0.8755976494906953,-0.6547623882001204,1.0
89,-0.9560964451515616,2.654972100198576,0.7075151412004884,0.017148748474009688,-0.4270071044169705,-0.002448969030207941,-0.7393665456002695,0.07932230933290878,1.4337429375164201,1.0
90,0.5032021553020875,-0.6032893219451435,1.2785021504785987,-1.0436636852538375,-1.2908070084527234,-1.6805022377357468,-2.5661271519394155,0.5838311540765132,1.5405108074749083,1.0
91,-0.47677155517629355,0.9307844459036322,-0.6729724257991824,0.28004718655690203,2.12054900629716,-0.8726504112202262,-1.3061942294240994,1.007925964408588,1.2080158086746569,1.0
92,-0.19965728091214313,-0.05935531468913995,-0.7247011946790403,-0.23054386910374444,0.1366391531012447,0.19202944661514823,2.666703858148006,0.5687147802008815,-0.9192645773388937,0.0
93,0.5386769580840725,1.1808728473183612,-1.889279981784869,-0.3986236450012094,0.36168402354138013,0.21876090047674052,-0.6270515247297923,-2.013983116792927,1.7478125569248335,0.0
94,-0.7629130555875139,-0.8787525386050288,0.4387307717751719,-0.5105291012379078,0.44898768142080425,0.5641244507063364,0.4773587072785168,-0.8172242499177776,0.16615971143007927,0.0
95,-0.764371248844889,0.132265257492662,-0.5339152556910127,-0.22441470835470279,-1.5046215362763962,-0.5642191096776032,-0.9108954174058949,-2.1533907900663856,-0.28762869679579167,0.0
96,-0.18565234751180879,-0.9353801282422887,-0.490116081444098,-1.3348016896576569,-0.7210226086284219,-0.6864829666235249,0.28292460871339004,1.8906284592571156,0.08470415075857098,0.0
97,0.06294253764849445,-0.20738428070383672,-0.6089937695505648,-0.05326496473655963,0.11157614378740616,-0.19394219125185644,0.10070985310896802,-0.3906182901290006,-1.1106146699023878,0.0
98,0.8213246120888047,1.013048779103309,-0.41392934339290055,-0.13801022808231334,0.12242554800321818,0.47820556514684215,-1.4468915611359703,1.105582947062308,0.8185060463159288,0.0
99,0.3610855822184914,1.5017623536589861,1.2797371467898238,0.6874347831969807,0.32347162676894103,0.2418831099105565,-1.0620673111772543,2.001255352612931,-1.2390235016308608,1.0
100,-0.07058721463932537,-1.0293841120279343,0.25231029333030114,1.2515968233000003,-0.7208439916881716,0.7982716656671436,0.39790714769417174,2.2719992686649233,-0.007565871141827956,1.0
101,-2.3636802939276436,-1.149890958903684,0.10649849616634159,-0.18369609546554116,-1.3037007808534773,-1.467320329819562,-1.385358038157843,0.842642842432338,-0.2676948584161796,0.0
102,0.2095477462626218,-0.2124215666974454,0.7993041985978191,0.8107054753325879,-0.3418521195375733,0.3935181999365898,0.9159563121252537,-0.6014842437811871,1.0588431259879267,0.0
103,0.16251081581805496,-0.31053911744940205,-1.6528115505580823,1.4533597626359025,1.9765339424172117,-1.702114956969945,-0.4170821102408379,0.3631290117790492,0.17735958877916147,1.0
104,1.209546438363504,-0.3559775864552851,2.2409353488188666,-2.305536108015023,0.0829965334580087,0.43097395867211935,-0.15447723130513769,-1.5207166405021681,0.6887202657976543,0.0
105,0.1389239869551932,0.9704731530811141,0.8639134240858561,0.46884700379670674,-0.32258775419623875,-0.41560426501531605,0.29217800874587935,1.1254355777624132,-1.3283556860508547,1.0
106,0.9843450795911766,0.6443661170903211,1.9258784079194617,-0.08107348709112298,1.090245736568506,-1.0574319861697352,1.4964386762511643,-0.7837978623184325,-1.301862437255528,0.0
107,-1.3129222739880262,2.333341924766669,0.47918053573417124,1.9294514369085844,1.2674191275007898,1.0831072791776342,1.2466312732453138,-0.31021433899207085,0.474270135583507,0.0
108,-0.8698276406605631,-0.35664943597743753,0.007502124797114818,-0.5066980761778977,0.3774402638931261,0.28719241926377254,-0.3896782812481006,-0.03400557858340829,-1.344976006821779,0.0
109,1.0524696453557707,0.7800025322407762,-0.9569700647874375,0.09590343944538327,0.4005963358355628,0.42842753705637004,1.1680244393698058,0.37821973795014013,0.771979411515424,1.0
110,-0.4136863862266866,1.2414606154418497,-0.3816889452717641,-0.9434863213012495,0.06717144184266886,-2.3607407532393427,-0.8216925716736246,-0.6048882532474977,-0.27183412170207355,0.0
111,-0.634937470111873,-1.1499873797955298,0.044116045578202825,0.8394986586277617,-0.01601088288477707,0.40523624180286055,0.3927494616784972,0.0014001247108642654,0.011299228766553295,1.0
112,-0.12845331485543804,-0.5599345132278637,1.3974926107248506,-0.4298948841956245,-0.6174356302848227,1.7809439640824003,1.037462797093544,0.16327045915348745,0.03846219955982519,1.0
113,0.2152713846955785,-0.18562894269868627,0.05326710179244113,0.7419478104298457,-1.097647361325708,-0.15157192906598624,-0.2818093297357322,-0.1860179082088745,1.2772255361255294,1.0
114,-0.06898118735715088,-0.5933149934652027,0.09027309611573617,-0.4266831354887255,-0.5143475023262801,1.007921371128423,0.32902772930184504,-1.9155517403687248,1.062532811869078,1.0
115,0.015695676689918957,0.5508852669181364,-0.11368427467945695,0.1551028096435971,-1.1730453673952186,1.3934706251465165,0.13907594093450465,-0.25800553891941025,-0.4858674572660423,1.0
116,0.754869595063084,-0.2019015900246252,-0.5281627355318775,-0.22100552253781403,0.09578555075941952,0.28691118841126845,0.3436857786245847,-0.7155809288688256,0.2221643177176805,0.0
117,-0.9772649180137063,-0.39533751473598616,-0.19117996435713164,1.6396425634179421,0.06536814817654645,-0.7141561657932947,-0.9599301845171009,0.027334733337264636,0.4866537084135192,0.0
118,-0.3376745614231546,1.357649723995359,3.891828412435548,-1.0891953330152295,-0.7676734195752198,-0.1280198060192853,-0.788961811070446,0.26618863330926457,1.6581819913571267,1.0
119,-0.06640250582650617,-0.32446920600244594,0.6670988649589517,0.0605886486084778,0.43147422803631086,-0.1496320909905535,1.7418091846931352,-1.8898112543804753,-0.942569297894765,0.0
120,-1.3541177128952877,-1.2534860393387124,1.4643747543741163,0.002735581036009132,-0.3817112941552961,0.9195791310595767,1.258954685106116,-0.19958711031900692,-0.9191618295138323,0.0
121,-0.04070792255574269,-1.0468861641887526,0.489180888868626,-0.307496368089101,-0.10295567948157902,1.832850424731148,-0.5964680072527941,-0.9231590511444417,-0.8763011284121267,0.0
122,-1.2689891169023115,-0.5149331165261725,-0.38960588294385395,-1.194553415084065,1.8354045195581052,0.7302980214408958,-0.048645323297357386,0.590564957046308,0.43388222414812583,1.0
123,0.49375543681727363,-0.49333994065830894,-0.5203506986679846,0.23128602507370813,0.5009994862024958,-0.6937601376581561,0.021953179755935408,0.9071812610328581,-1.3511294813303871,0.0
124,-0.0922396614035792,0.6829820164202988,1.0178490527241586,-0.2143862101891825,-1.9245964586628348,-0.18169736216616703,0.6121725845496326,0.2796422091556419,-2.5052508633525554,0.0
125,0.2759623116531835,-1.3785949788209642,1.0275678891862383,-1.5751680151619176,-0.20813124870179758,-0.9214596099186022,1.4514391124319659,-0.8287792901329193,-1.544015767448835,0.0
126,-0.4279461553579033,-0.5547192220202783,0.4435242571485499,0.11036447559048378,-0.1187845424065167,1.736184034013236,-0.689852073665163,-0.3532899591878082,2.589504275386926,0.0
127,0.03111740069724505,-0.09149044156194137,-0.2753569482314093,0.28096627877305586,0.23741693166146102,-1.2776542362327448,1.3201677029770682,0.7087089682131456,-0.6214475082264966,0.0
128,1.6068827546049493,-0.871795982032248,2.039788811007956,0.7662075655720381,-0.40587174311642626,-0.8817476106745883,-0.015252237903934556,2.263989246186583,0.40946085245632313,1.0
129,1.1805924763372704,1.5788188433392487,-0.2614144220938911,1.594488335739497,-0.2928885832106316,-0.18569554847071418,1.205241842658622,0.14827508473430165,-1.1332890515646619,0.0
130,-1.1196314116731738,0.313086709425103,-0.1906129595737796,0.12168094221357176,0.6137275577072396,1.222003407696008,-1.229793204384832,0.22836462163882773,0.434888537935874,0.0
131,-0.7621826994758925,-0.3028082421979657,2.533695667678681,-0.312730557856819,0.20899270069566708,-1.8864125310655337,-0.44884425448432425,-0.4333787070655586,0.3133738418799634,0.0
132,0.19754036589401588,0.5044522873523181,-0.4140001331732564,0.730909722240421,-1.0890165562955487,0.8656495274274999,-1.1292797086352817,1.7803340702813504,-0.20317832664526222,1.0
133,0.9235734069817901,0.4857521651791378,1.4001281468519255,0.9713859977616652,1.395150385444961,0.6318793629383699,-0.12797089254090374,0.0014922551846597268,-0.25595484645747013,0.0
134,0.11645046518612652,1.9517351665948979,-1.169940762060847,-1.1544203968853493,0.05536767491501913,-0.026234131461945046,-0.5838761702164457,0.23901402406862235,-1.4588855400859624,0.0
135,-1.3993055773224423,0.7368660952702694,-0.03300776108341527,-0.5388392445416463,-0.6154802078460074,-0.4911822939940767,1.1737056084359683,-0.7805367104013073,-0.6966416344238616,0.0
136,-0.012217577035676237,1.3444504068568108,-0.29480057029680545,0.5808729196528875,1.362557632824464,-0.6051212752157915,-0.38813088836197457,-0.679551240984938,2.1352024655040425,0.0
137,-0.5727259498781119,-0.035584296661150726,-1.020649829567155,0.47402242046633813,0.19199443102252814,-0.11042682184064899,-2.0631941661756183,0.26054118032431556,-0.4565854564188106,0.0
138,-0.6857443830518306,1.52187020264223,1.9780012657475494,-2.438991001995045,-0.393801354641872,-0.8422796435679419,-0.30087796060871835,0.7521451771956823,0.29134184394196755,0.0
139,-0.10638694541256295,-0.1168495145051747,1.1661612147200937,1.0158350632172706,-1.6999627648813294,1.9242435824813582,-0.1952069434284558,-0.1218316567402254,-0.028612300590207106,1.0
140,0.06146640722060476,0.21846394771561484,1.3795812410826682,1.4271343601752062,-0.3777749591813434,-0.13098037785970038,0.6158978156130831,1.4891729064689625,-0.7815184575595207,0.0
141,0.506684507860009,0.19986901383398684,-1.2415133208510896,-0.54137366995494,1.670584410052245,-1.0862726894341015,0.632977127052257,-1.1544752733280452,0.35129734600273566,0.0
142,-0.8046898091527259,1.3455248865359601,-0.428785214522511,-0.6658177886774461,0.4673165621159591,0.8113622712867578,-1.6051998673652452,-1.3619485875071877,0.3799450082852195,1.0
143,0.04958340453280054,-0.4603195316563934,1.2704816495198774,0.7864371453538946,1.0751765016527022,0.7277940280191034,0.3849693039042995,-0.8490637777581975,1.006612317204822,0.0
144,0.11158255417934888,0.4642306898262013,-0.9302411799704068,0.6759538721863904,0.3024800966462882,0.8427518120645024,0.3685180997706141,-2.1046308319094953,0.7003309706601077,0.0
145,1.3258074348300948,0.20639087462080327,0.07020340370548471,-0.7177730324381771,-0.3413533918364499,0.8642983637505698,1.2759030848195478,0.6277590302081979,0.10079190914461571,0.0
146,1.233073283017267,1.3755336581840851,0.08280141480370552,0.8909094533403568,0.9318639271544162,-0.5679566928789217,-1.032674425906252,0.5927559642713008,0.7884685859286412,0.0
147,-2.991855395875083,0.15229885020302383,2.9689550103454456,-0.45793218881271835,-1.9844449636925958,0.04401754176505644,-1.0557797343854527,0.8344300566114252,1.9274742407675627,0.0
148,0.11391209591675266,1.7179919092771752,-1.1433299274974176,-1.6993612599094476,-0.23630833803348833,-0.04684923435672978,-0.32272554297790834,-1.6474771147514058,-0.7241031062895702,0.0
149,0.7679103431252919,2.361998372389917,2.0982946217699445,0.00813559997810275,-2.540862269280611,-0.10509069134995258,-1.3553991403198997,0.8142481156638922,-0.4482012524257579,1.0
150,-1.1640673407808717,0.2312356219318952,0.033856283517817824,0.582356866546645,-0.5213571864033488,-0.3342563968124177,-0.07497173207943977,1.0495586769235472,-1.3208853785833543,0.0
151,-0.9258677357206099,-1.6220791955526626,-0.42252965067092924,0.017571849760469833,2.311628582859037,-0.8201914322273915,1.3825508072388082,0.6922744335342584,1.830380076760283,1.0
152,-0.8666396921045312,2.3049032294399656,-0.7589900310390838,0.3804405438859228,-0.5109986562902139,-0.021260036942870472,0.32786847387437795,-0.34794596091106283,-0.09972069677904562,1.0
